date,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyViibility,HourlyWindSpeed
2019-04-12 01:50:00,30.39,30,34,87.0,5.59,6.0
2019-04-12 02:50:00,30.39,30,32,93.0,6.21,3.0
2019-04-12 03:50:00,30.39,30,32,93.0,6.21,3.0
2019-04-12 04:50:00,30.39,28,32,87.0,6.21,5.0
2019-04-12 05:50:00,30.39,28,34,81.0,6.21,8.0
2019-04-12 06:50:00,30.39,27,37,65.0,6.21,9.0
2019-04-12 07:50:00,30.42,27,37,65.0,6.21,8.0
2019-04-12 08:50:00,30.42,27,37,65.0,6.21,8.0
2019-04-12 09:50:00,30.42,28,37,70.0,6.21,8.0
2019-04-12 10:50:00,30.45,30,37,75.0,6.21,6.0
2019-04-12 11:50:00,30.45,28,39,65.0,6.21,9.0
2019-04-12 12:50:00,30.47,28,39,65.0,6.21,10.0
2019-04-12 13:50:00,30.47,28,39,65.0,6.21,11.0
2019-04-12 14:50:00,30.47,28,37,70.0,6.21,10.0
2019-04-12 15:50:00,30.47,28,39,65.0,6.21,7.0
2019-04-12 16:50:00,30.47,28,39,65.0,6.21,13.0
2019-04-12 17:50:00,30.47,28,37,70.0,6.21,9.0
2019-04-12 18:50:00,30.47,28,37,70.0,6.21,8.0
2019-04-12 19:50:00,30.47,28,37,70.0,6.21,10.0
2019-04-12 20:50:00,30.50,28,36,75.0,6.21,6.0
2019-04-12 21:50:00,30.50,28,34,81.0,6.21,5.0
2019-04-12 22:50:00,30.50,30,36,81.0,6.21,5.0
2019-04-12 23:50:00,30.50,28,36,75.0,6.21,5.0
2019-04-13 00:50:00,30.50,28,36,75.0,6.21,6.0
2019-04-13 01:50:00,30.50,28,36,75.0,6.21,5.0
2019-04-13 02:50:00,30.50,28,37,70.0,6.21,7.0
2019-04-13 03:50:00,30.50,28,36,75.0,6.21,7.0
2019-04-13 04:50:00,30.50,30,36,81.0,6.21,6.0
2019-04-13 05:50:00,30.50,30,36,81.0,6.21,7.0
2019-04-13 06:50:00,30.50,30,37,75.0,6.21,7.0
2019-04-13 07:50:00,30.50,28,37,70.0,6.21,9.0
2019-04-13 08:50:00,30.53,28,37,70.0,6.21,6.0
2019-04-13 09:50:00,30.53,30,39,70.0,6.21,8.0
2019-04-13 10:50:00,30.53,28,39,65.0,6.21,11.0
2019-04-13 11:50:00,30.53,28,39,65.0,6.21,9.0
2019-04-13 12:50:00,30.53,28,39,65.0,6.21,6.0
2019-04-13 13:50:00,30.56,28,41,61.0,6.21,5.0
2019-04-13 14:50:00,30.56,28,41,61.0,6.21,6.0
2019-04-13 15:50:00,30.56,30,41,66.0,6.21,3.0
2019-04-13 16:50:00,30.53,30,39,70.0,6.21,6.0
2019-04-13 17:50:00,30.53,30,39,70.0,6.21,8.0
2019-04-13 18:50:00,30.56,30,39,70.0,6.21,7.0
2019-04-13 19:50:00,30.56,32,37,81.0,6.21,7.0
2019-04-13 20:50:00,30.56,30,37,75.0,6.21,3.0
2019-04-13 21:50:00,30.53,30,37,75.0,6.21,8.0
2019-04-13 22:50:00,30.56,30,37,75.0,6.21,7.0
2019-04-13 23:50:00,30.56,30,37,75.0,6.21,6.0
2019-04-14 00:50:00,30.53,32,37,81.0,6.21,5.0
2019-04-14 01:50:00,30.56,30,37,75.0,6.21,5.0
2019-04-14 02:50:00,30.53,30,39,70.0,6.21,5.0
2019-04-14 03:50:00,30.53,32,37,81.0,6.21,9.0
2019-04-14 04:50:00,30.53,30,39,70.0,6.21,6.0
2019-04-14 05:50:00,30.53,30,39,70.0,6.21,5.0
2019-04-14 06:50:00,30.53,30,41,66.0,6.21,5.0
2019-04-14 07:50:00,30.56,32,39,75.0,6.21,6.0
2019-04-14 08:50:00,30.56,32,37,81.0,6.21,7.0
2019-04-14 09:50:00,30.59,34,39,81.0,6.21,7.0
2019-04-14 10:50:00,30.59,32,41,70.0,6.21,9.0
2019-04-14 11:50:00,30.59,32,41,70.0,6.21,8.0
2019-04-14 12:50:00,30.59,32,43,66.0,6.21,5.0
2019-04-14 13:50:00,30.59,32,43,66.0,6.21,7.0
2019-04-14 14:50:00,30.62,30,41,66.0,6.21,8.0
2019-04-14 15:50:00,30.62,30,41,66.0,6.21,8.0
2019-04-14 16:50:00,30.62,30,43,61.0,6.21,6.0
2019-04-14 17:50:00,30.62,32,39,75.0,6.21,5.0
2019-04-14 18:50:00,30.62,28,41,61.0,6.21,5.0
2019-04-14 19:50:00,30.62,28,39,65.0,6.21,5.0
2019-04-14 20:50:00,30.62,30,37,75.0,6.21,6.0
2019-04-14 21:50:00,30.62,28,39,65.0,6.21,3.0
2019-04-14 22:50:00,30.62,30,37,75.0,6.21,8.0
2019-04-14 23:50:00,30.62,30,36,81.0,6.21,7.0
2019-04-15 00:50:00,30.62,32,34,93.0,6.21,7.0
2019-04-15 01:50:00,30.62,32,36,87.0,6.21,5.0
2019-04-15 02:50:00,30.62,32,36,87.0,6.21,5.0
2019-04-15 03:50:00,30.62,32,36,87.0,6.21,6.0
2019-04-15 04:50:00,30.62,32,36,87.0,6.21,6.0
2019-04-15 05:50:00,30.62,32,36,87.0,6.21,6.0
2019-04-15 06:50:00,30.62,32,37,81.0,6.21,5.0
2019-04-15 07:50:00,30.62,32,37,81.0,6.21,6.0
2019-04-15 08:50:00,30.65,32,36,87.0,6.21,11.0
2019-04-15 09:50:00,30.65,32,39,75.0,6.21,8.0
2019-04-15 10:50:00,30.65,32,41,70.0,6.21,6.0
2019-04-15 11:50:00,30.65,32,41,70.0,6.21,9.0
2019-04-15 12:50:00,30.65,30,41,66.0,6.21,8.0
2019-04-15 13:50:00,30.65,32,41,70.0,6.21,8.0
2019-04-15 14:50:00,30.65,30,43,61.0,6.21,7.0
2019-04-15 15:50:00,30.62,32,39,75.0,6.21,9.0
2019-04-15 16:50:00,30.62,30,41,66.0,6.21,3.0
2019-04-15 17:50:00,30.62,28,39,65.0,6.21,3.0
2019-04-15 18:50:00,30.62,28,39,65.0,6.21,5.0
2019-04-15 19:50:00,30.62,28,39,65.0,6.21,3.0
2019-04-15 20:50:00,30.62,28,37,70.0,6.21,3.0
2019-04-15 21:50:00,30.62,28,37,70.0,6.21,1.0
2019-04-15 22:50:00,30.62,30,36,81.0,6.21,3.0
2019-04-15 23:50:00,30.62,28,36,75.0,6.21,2.0
2019-04-16 00:50:00,30.62,28,34,81.0,6.21,1.0
2019-04-16 01:50:00,30.62,28,34,81.0,6.21,5.0
2019-04-16 02:50:00,30.59,27,36,70.0,6.21,5.0
2019-04-16 03:50:00,30.59,27,34,75.0,6.21,3.0
2019-04-16 04:50:00,30.59,27,32,80.0,6.21,3.0
2019-04-16 05:50:00,30.59,25,34,70.0,6.21,5.0
2019-04-16 06:50:00,30.59,25,37,60.0,6.21,0.0
2019-04-16 07:50:00,30.59,25,37,60.0,6.21,6.0
2019-04-16 08:50:00,30.59,25,41,53.0,6.15,2.0
2019-04-16 09:50:00,30.59,25,45,46.0,6.15,0.0
2019-04-16 10:50:00,30.59,27,39,61.0,6.21,6.0
2019-04-16 11:50:00,30.59,27,41,57.0,6.21,6.0
2019-04-16 12:50:00,30.59,27,41,57.0,6.21,8.0
2019-04-16 13:50:00,30.56,27,43,53.0,6.15,3.0
2019-04-16 14:50:00,30.56,28,39,65.0,6.15,8.0
2019-04-16 15:50:00,30.56,27,39,61.0,6.15,9.0
2019-04-16 16:50:00,30.56,27,39,61.0,6.15,7.0
2019-04-16 17:50:00,30.56,27,39,61.0,6.15,6.0
2019-04-16 18:50:00,30.56,27,36,70.0,6.15,6.0
2019-04-16 19:50:00,30.56,27,32,80.0,6.15,5.0
2019-04-16 20:50:00,30.56,25,28,86.0,6.15,2.0
2019-04-16 21:50:00,30.59,23,27,86.0,6.15,2.0
2019-04-16 22:50:00,30.59,23,25,93.0,6.21,0.0
2019-04-16 23:50:00,30.59,21,23,93.0,6.21,0.0
2019-04-17 00:50:00,30.56,19,21,93.0,6.21,0.0
2019-04-17 01:50:00,30.56,19,21,93.0,6.21,1.0
2019-04-17 02:50:00,30.56,19,19,100.0,6.21,0.0
2019-04-17 03:50:00,30.56,18,19,93.0,6.21,1.0
2019-04-17 04:50:00,30.56,18,19,93.0,6.15,0.0
2019-04-17 05:50:00,30.59,19,23,86.0,6.15,1.0
2019-04-17 06:50:00,30.56,21,27,80.0,6.15,0.0
2019-04-17 07:50:00,30.56,21,28,74.0,6.15,0.0
2019-04-17 08:50:00,30.56,23,34,65.0,6.15,0.0
2019-04-17 09:50:00,30.56,23,36,60.0,6.15,0.0
2019-04-17 10:50:00,30.56,23,43,46.0,6.15,0.0
2019-04-17 11:50:00,30.56,23,43,46.0,6.15,2.0
2019-04-17 12:50:00,30.56,23,43,46.0,6.15,0.0
2019-04-17 13:50:00,30.56,23,43,46.0,6.15,3.0
2019-04-17 14:50:00,30.53,19,45,37.0,6.15,3.0
2019-04-17 15:50:00,30.53,23,45,42.0,6.15,2.0
2019-04-17 16:50:00,30.53,23,48,37.0,6.15,0.0
2019-04-17 17:50:00,30.53,23,45,42.0,6.15,5.0
2019-04-17 18:50:00,30.53,23,43,46.0,6.15,5.0
2019-04-17 19:50:00,30.53,27,37,65.0,6.15,3.0
2019-04-17 20:50:00,30.53,25,30,80.0,6.15,2.0
2019-04-17 21:50:00,30.53,25,27,93.0,6.15,1.0
2019-04-17 22:50:00,30.53,23,25,93.0,6.21,1.0
2019-04-17 23:50:00,30.53,21,23,93.0,6.21,0.0
2019-04-18 00:50:00,30.53,19,21,93.0,6.21,0.0
2019-04-18 01:50:00,30.53,18,19,93.0,6.21,1.0
2019-04-18 02:50:00,30.50,16,18,93.0,6.21,0.0
2019-04-18 03:50:00,30.50,16,18,93.0,6.21,1.0
2019-04-18 04:50:00,30.50,18,19,93.0,6.15,1.0
2019-04-18 05:50:00,30.50,19,25,80.0,6.15,1.0
2019-04-18 06:50:00,30.47,21,34,60.0,6.15,0.0
2019-04-18 07:50:00,30.47,18,36,48.0,6.15,0.0
2019-04-18 08:50:00,30.47,16,41,36.0,6.15,3.0
2019-04-18 09:50:00,30.47,18,45,34.0,6.15,5.0
2019-04-18 10:50:00,30.45,19,48,32.0,6.15,10.0
2019-04-18 11:50:00,30.45,19,50,30.0,6.15,6.0
2019-04-18 12:50:00,30.45,19,46,34.0,6.15,7.0
2019-04-18 13:50:00,30.45,19,48,32.0,6.21,8.0
2019-04-18 14:50:00,30.42,21,48,34.0,6.21,8.0
2019-04-18 15:50:00,30.42,21,48,34.0,6.21,7.0
2019-04-18 16:50:00,30.42,23,46,40.0,6.21,7.0
2019-04-18 17:50:00,30.42,27,43,53.0,6.21,10.0
2019-04-18 18:50:00,30.42,30,39,70.0,6.21,6.0
2019-04-18 19:50:00,30.42,32,39,75.0,6.21,2.0
2019-04-18 20:50:00,30.42,30,39,70.0,6.21,2.0
2019-04-18 21:50:00,30.42,30,37,75.0,6.21,3.0
2019-04-18 22:50:00,30.42,32,36,87.0,6.21,2.0
2019-04-18 23:50:00,30.42,30,34,87.0,6.21,1.0
2019-04-19 00:50:00,30.42,30,32,93.0,6.21,0.0
2019-04-19 01:50:00,30.42,28,30,93.0,6.21,1.0
2019-04-19 02:50:00,30.42,28,28,100.0,6.21,1.0
2019-04-19 03:50:00,30.42,27,27,100.0,6.21,0.0
2019-04-19 04:50:00,30.42,28,30,93.0,6.21,3.0
2019-04-19 05:50:00,30.39,30,32,93.0,6.21,0.0
2019-04-19 06:50:00,30.39,30,36,81.0,6.21,0.0
2019-04-19 07:50:00,30.39,34,36,93.0,6.21,2.0
2019-04-19 08:50:00,30.39,34,37,87.0,6.21,5.0
2019-04-19 09:50:00,30.39,34,37,87.0,6.21,8.0
2019-04-19 10:50:00,30.39,34,37,87.0,6.21,8.0
2019-04-19 11:50:00,30.36,34,37,87.0,6.21,9.0
2019-04-19 12:50:00,30.36,34,39,81.0,6.21,6.0
2019-04-19 13:50:00,30.36,37,43,81.0,6.21,9.0
2019-04-19 14:50:00,30.36,36,41,81.0,6.21,7.0
2019-04-19 15:50:00,30.33,37,45,76.0,6.21,10.0
2019-04-19 16:50:00,30.33,37,45,76.0,6.21,8.0
2019-04-19 17:50:00,30.33,39,45,81.0,6.21,8.0
2019-04-19 18:50:00,30.30,37,45,76.0,6.21,10.0
2019-04-19 19:50:00,30.30,37,45,76.0,6.21,9.0
2019-04-19 20:50:00,30.30,37,45,76.0,6.21,7.0
2019-04-19 21:50:00,30.30,37,46,71.0,6.21,9.0
2019-04-19 22:50:00,30.30,36,46,66.0,6.21,8.0
2019-04-19 23:50:00,30.30,36,45,71.0,6.21,8.0
2019-04-20 00:50:00,30.30,36,45,71.0,6.21,2.0
2019-04-20 01:50:00,30.30,36,45,71.0,6.21,7.0
2019-04-20 02:50:00,30.30,36,43,76.0,6.21,3.0
2019-04-20 03:50:00,30.27,37,45,76.0,6.21,1.0
2019-04-20 04:50:00,30.27,37,46,71.0,6.21,3.0
2019-04-20 05:50:00,30.27,36,43,76.0,6.21,3.0
2019-04-20 06:50:00,30.27,36,48,62.0,6.21,9.0
2019-04-20 07:50:00,30.24,34,50,54.0,6.21,8.0
2019-04-20 08:50:00,30.24,32,50,50.0,6.21,10.0
2019-04-20 09:50:00,30.24,32,52,47.0,6.21,13.0
2019-04-20 10:50:00,30.24,30,55,38.0,6.21,3.0
2019-04-20 11:50:00,30.21,30,54,41.0,6.21,6.0
2019-04-20 12:50:00,30.18,30,54,41.0,6.21,13.0
2019-04-20 13:50:00,30.15,30,55,38.0,6.21,10.0
2019-04-20 14:50:00,30.12,30,54,41.0,6.21,6.0
2019-04-20 15:50:00,30.09,28,54,38.0,6.21,7.0
2019-04-20 16:50:00,30.03,28,54,38.0,6.21,6.0
2019-04-20 17:50:00,30.03,30,50,47.0,6.21,0.0
2019-04-20 18:50:00,29.97,30,52,44.0,6.21,6.0
2019-04-20 19:50:00,29.97,32,50,50.0,6.21,5.0
2019-04-20 20:50:00,29.91,32,50,50.0,6.21,5.0
2019-04-20 21:50:00,29.91,32,46,57.0,6.21,2.0
2019-04-20 22:50:00,29.88,34,48,58.0,6.21,10.0
2019-04-20 23:50:00,29.88,36,46,66.0,6.21,9.0
2019-04-21 00:50:00,29.88,36,45,71.0,6.21,9.0
2019-04-21 01:50:00,29.85,36,45,71.0,6.21,10.0
2019-04-21 02:50:00,29.83,36,43,76.0,6.21,10.0
2019-04-21 03:50:00,29.80,36,43,76.0,6.21,9.0
2019-04-21 04:50:00,29.80,37,43,81.0,6.21,3.0
2019-04-21 05:50:00,29.77,34,45,66.0,6.21,8.0
2019-04-21 06:50:00,29.80,34,43,71.0,6.21,7.0
2019-04-21 07:50:00,29.80,32,45,61.0,6.21,10.0
2019-04-21 08:50:00,29.77,30,46,53.0,6.21,6.0
2019-04-21 09:50:00,29.77,32,46,57.0,6.21,7.0
2019-04-21 10:50:00,29.77,30,46,53.0,6.21,8.0
2019-04-21 11:50:00,29.77,30,45,57.0,6.21,11.0
2019-04-21 12:50:00,29.77,30,45,57.0,6.21,13.0
2019-04-21 13:50:00,29.77,30,45,57.0,6.21,16.0
2019-04-21 14:50:00,29.77,32,45,61.0,6.21,11.0
2019-04-21 15:50:00,29.77,30,45,57.0,6.21,16.0
2019-04-21 16:50:00,29.77,32,43,66.0,6.21,15.0
2019-04-21 17:50:00,29.80,32,43,66.0,6.21,11.0
2019-04-21 18:50:00,29.83,32,41,70.0,6.21,7.0
2019-04-21 19:50:00,29.83,32,41,70.0,6.21,7.0
2019-04-21 20:50:00,29.83,34,39,81.0,6.21,10.0
2019-04-21 21:50:00,29.85,32,39,75.0,6.21,9.0
2019-04-21 22:50:00,29.85,32,41,70.0,6.21,9.0
2019-04-21 23:50:00,29.85,32,41,70.0,6.21,8.0
2019-04-22 00:50:00,29.88,32,41,70.0,6.21,7.0
2019-04-22 01:50:00,29.88,30,43,61.0,6.21,11.0
2019-04-22 02:50:00,29.88,32,41,70.0,6.21,1.0
2019-04-22 03:50:00,29.88,32,39,75.0,6.21,6.0
2019-04-22 04:50:00,29.91,30,41,66.0,6.21,6.0
2019-04-22 05:50:00,29.91,32,41,70.0,6.21,3.0
2019-04-22 06:50:00,29.91,32,43,66.0,6.21,9.0
2019-04-22 07:50:00,29.94,32,45,61.0,6.21,6.0
2019-04-22 08:50:00,29.94,30,45,57.0,6.21,10.0
2019-04-22 09:50:00,29.94,30,46,53.0,6.21,11.0
2019-04-22 10:50:00,29.94,28,48,46.0,6.21,9.0
2019-04-22 11:50:00,29.91,28,50,43.0,6.21,7.0
2019-04-22 12:50:00,29.91,27,50,40.0,6.21,7.0
2019-04-22 13:50:00,29.88,25,50,37.0,6.21,7.0
2019-04-22 14:50:00,29.85,28,46,50.0,6.21,13.0
2019-04-22 15:50:00,29.85,36,39,87.0,6.21,8.0
2019-04-22 16:50:00,29.83,37,39,93.0,6.21,5.0
2019-04-22 17:50:00,29.80,37,41,87.0,6.21,6.0
2019-04-22 18:50:00,29.77,37,43,81.0,6.21,8.0
2019-04-22 19:50:00,29.77,41,45,87.0,6.21,9.0
2019-04-22 20:50:00,29.77,41,45,87.0,6.21,2.0
2019-04-22 21:50:00,29.77,41,45,87.0,6.21,2.0
2019-04-22 22:50:00,29.77,41,45,87.0,6.21,11.0
2019-04-22 23:50:00,29.77,41,46,82.0,4.97,9.0
2019-04-23 00:50:00,29.77,43,45,93.0,6.21,8.0
2019-04-23 01:50:00,29.80,43,45,93.0,4.35,5.0
2019-04-23 02:50:00,29.80,43,46,87.0,6.21,9.0
2019-04-23 03:50:00,29.83,41,45,87.0,6.21,5.0
2019-04-23 04:50:00,29.83,41,45,87.0,6.21,5.0
2019-04-23 05:50:00,29.85,39,45,81.0,6.21,0.0
2019-04-23 06:50:00,29.88,39,45,81.0,6.21,1.0
2019-04-23 07:50:00,29.88,39,43,87.0,6.21,1.0
2019-04-23 08:50:00,29.91,41,45,87.0,6.21,2.0
2019-04-23 09:50:00,29.91,41,45,87.0,6.21,3.0
2019-04-23 10:50:00,29.91,37,48,66.0,6.21,10.0
2019-04-23 11:50:00,29.94,37,50,62.0,6.21,7.0
2019-04-23 12:50:00,29.94,36,50,58.0,6.21,9.0
2019-04-23 13:50:00,29.97,36,52,54.0,6.21,13.0
2019-04-23 14:50:00,29.97,36,54,51.0,6.21,13.0
2019-04-23 15:50:00,29.97,34,54,47.0,6.21,14.0
2019-04-23 16:50:00,30.00,36,54,51.0,6.21,9.0
2019-04-23 17:50:00,30.00,34,52,50.0,6.21,7.0
2019-04-23 18:50:00,30.03,36,46,66.0,6.21,11.0
2019-04-23 19:50:00,30.06,37,45,76.0,6.21,3.0
2019-04-23 20:50:00,30.06,36,41,81.0,6.21,3.0
2019-04-23 21:50:00,30.09,36,39,87.0,6.21,5.0
2019-04-23 22:50:00,30.09,37,41,87.0,6.21,3.0
2019-04-23 23:50:00,30.12,37,39,93.0,6.21,5.0
2019-04-24 00:50:00,30.12,32,34,93.0,5.59,2.0
2019-04-24 01:50:00,30.12,32,34,93.0,4.97,2.0
2019-04-24 02:50:00,30.15,30,32,93.0,3.11,3.0
2019-04-24 03:50:00,30.15,30,30,100.0,4.35,1.0
2019-04-24 04:50:00,30.15,32,32,100.0,6.21,0.0
2019-04-24 05:50:00,30.18,32,34,93.0,6.21,0.0
2019-04-24 06:50:00,30.18,36,39,87.0,6.21,0.0
2019-04-24 07:50:00,30.18,36,41,81.0,6.21,3.0
2019-04-24 08:50:00,30.21,37,45,76.0,6.21,2.0
2019-04-24 09:50:00,30.21,36,46,66.0,6.15,3.0
2019-04-24 10:50:00,30.21,36,50,58.0,6.15,5.0
2019-04-24 11:50:00,30.21,36,54,51.0,6.15,1.0
2019-04-24 12:50:00,30.21,36,54,51.0,6.15,5.0
2019-04-24 13:50:00,30.24,34,54,47.0,6.15,5.0
2019-04-24 14:50:00,30.24,36,54,51.0,6.15,5.0
2019-04-24 15:50:00,30.21,36,55,47.0,6.15,3.0
2019-04-24 16:50:00,30.21,36,54,51.0,6.15,5.0
2019-04-24 17:50:00,30.21,36,52,54.0,6.15,6.0
2019-04-24 18:50:00,30.21,36,50,58.0,6.15,6.0
2019-04-24 19:50:00,30.24,34,41,76.0,6.15,2.0
2019-04-24 20:50:00,30.24,32,37,81.0,6.15,0.0
2019-04-24 21:50:00,30.24,32,34,93.0,6.15,2.0
2019-04-24 22:50:00,30.24,30,32,93.0,6.21,2.0
2019-04-24 23:50:00,30.24,30,30,100.0,6.21,2.0
2019-04-25 00:50:00,30.24,28,28,100.0,6.21,0.0
2019-04-25 01:50:00,30.24,27,28,93.0,6.21,0.0
2019-04-25 02:50:00,30.24,27,28,93.0,6.21,0.0
2019-04-25 03:50:00,30.24,27,28,93.0,6.21,1.0
2019-04-25 04:50:00,30.24,28,30,93.0,6.15,0.0
2019-04-25 05:50:00,30.24,30,34,87.0,6.15,0.0
2019-04-25 06:50:00,30.24,32,43,66.0,6.15,0.0
2019-04-25 07:50:00,30.21,34,46,62.0,6.15,0.0
2019-04-25 08:50:00,30.21,32,50,50.0,6.15,3.0
2019-04-25 09:50:00,30.21,32,52,47.0,6.15,5.0
2019-04-25 10:50:00,30.21,32,55,41.0,6.15,3.0
2019-04-25 11:50:00,30.18,32,59,36.0,6.15,1.0
2019-04-25 12:50:00,30.18,32,59,36.0,6.15,2.0
2019-04-25 13:50:00,30.18,32,59,36.0,6.15,6.0
2019-04-25 14:50:00,30.18,32,59,36.0,6.15,7.0
2019-04-25 15:50:00,30.18,32,59,36.0,6.15,6.0
2019-04-25 16:50:00,30.18,32,57,39.0,6.15,7.0
2019-04-25 17:50:00,30.18,32,55,41.0,6.15,5.0
2019-04-25 18:50:00,30.15,32,54,44.0,6.15,3.0
2019-04-25 19:50:00,30.15,32,46,57.0,6.15,1.0
2019-04-25 20:50:00,30.18,30,39,70.0,6.15,0.0
2019-04-25 21:50:00,30.18,30,36,81.0,6.15,2.0
2019-04-25 22:50:00,30.18,30,32,93.0,6.21,0.0
2019-04-25 23:50:00,30.18,28,30,93.0,6.21,2.0
2019-04-26 00:50:00,30.18,28,28,100.0,6.21,2.0
2019-04-26 01:50:00,30.18,27,28,93.0,6.21,2.0
2019-04-26 02:50:00,30.15,27,27,100.0,6.21,0.0
2019-04-26 03:50:00,30.15,25,27,93.0,6.21,0.0
2019-04-26 04:50:00,30.15,27,30,86.0,6.15,0.0
2019-04-26 05:50:00,30.12,28,36,75.0,6.15,0.0
2019-04-26 06:50:00,30.12,30,39,70.0,6.15,1.0
2019-04-26 07:50:00,30.12,30,43,61.0,6.15,0.0
2019-04-26 08:50:00,30.12,30,48,50.0,6.15,0.0
2019-04-26 09:50:00,30.12,30,50,47.0,6.15,2.0
2019-04-26 10:50:00,30.09,30,54,41.0,6.15,2.0
2019-04-26 11:50:00,30.09,30,57,36.0,6.15,2.0
2019-04-26 12:50:00,30.09,30,59,34.0,6.15,5.0
2019-04-26 13:50:00,30.06,28,61,29.0,6.15,5.0
2019-04-26 14:50:00,30.06,30,57,36.0,6.15,8.0
2019-04-26 15:50:00,30.06,32,55,41.0,6.15,6.0
2019-04-26 16:50:00,30.06,30,54,41.0,6.15,3.0
2019-04-26 17:50:00,30.06,32,46,57.0,6.15,2.0
2019-04-26 18:50:00,30.06,32,46,57.0,6.15,2.0
2019-04-26 19:50:00,30.06,32,41,70.0,6.15,2.0
2019-04-26 20:50:00,30.09,32,37,81.0,6.15,2.0
2019-04-26 21:50:00,30.09,30,34,87.0,6.15,0.0
2019-04-26 22:50:00,30.09,28,32,87.0,6.21,1.0
2019-04-26 23:50:00,30.09,28,30,93.0,6.21,0.0
2019-04-27 00:50:00,30.12,28,28,100.0,6.21,0.0
2019-04-27 01:50:00,30.09,27,28,93.0,6.21,0.0
2019-04-27 02:50:00,30.12,27,27,100.0,6.21,0.0
2019-04-27 03:50:00,30.12,27,28,93.0,6.21,1.0
2019-04-27 04:50:00,30.12,28,30,93.0,6.21,0.0
2019-04-27 05:50:00,30.12,30,34,87.0,6.15,0.0
2019-04-27 06:50:00,30.12,30,41,66.0,6.15,0.0
2019-04-27 07:50:00,30.12,32,45,61.0,6.15,2.0
2019-04-27 08:50:00,30.12,32,46,57.0,6.15,11.0
2019-04-27 09:50:00,30.15,32,46,57.0,6.15,14.0
2019-04-27 10:50:00,30.15,32,46,57.0,6.15,13.0
2019-04-27 11:50:00,30.15,32,48,54.0,6.15,13.0
2019-04-27 12:50:00,30.15,32,46,57.0,6.15,15.0
2019-04-27 13:50:00,30.15,32,46,57.0,6.21,14.0
2019-04-27 14:50:00,30.15,32,46,57.0,6.21,14.0
2019-04-27 15:50:00,30.15,32,46,57.0,6.21,14.0
2019-04-27 16:50:00,30.15,30,45,57.0,6.21,11.0
2019-04-27 17:50:00,30.15,32,45,61.0,6.21,13.0
2019-04-27 18:50:00,30.18,32,43,66.0,6.21,11.0
2019-04-27 19:50:00,30.18,32,41,70.0,6.21,9.0
2019-04-27 20:50:00,30.18,32,41,70.0,6.21,5.0
2019-04-27 21:50:00,30.18,32,39,75.0,6.21,6.0
2019-04-27 22:50:00,30.18,32,37,81.0,6.21,5.0
2019-04-27 23:50:00,30.18,28,30,93.0,6.21,0.0
2019-04-28 00:50:00,30.18,28,30,93.0,6.21,1.0
2019-04-28 01:50:00,30.18,27,28,93.0,6.21,1.0
2019-04-28 02:50:00,30.18,27,27,100.0,6.21,1.0
2019-04-28 03:50:00,30.18,27,28,93.0,6.21,1.0
2019-04-28 04:50:00,30.18,28,30,93.0,6.21,1.0
2019-04-28 05:50:00,30.18,30,34,87.0,6.21,1.0
2019-04-28 06:50:00,30.18,32,39,75.0,6.21,5.0
2019-04-28 07:50:00,30.18,32,43,66.0,6.21,5.0
2019-04-28 08:50:00,30.18,32,46,57.0,6.15,2.0
2019-04-28 09:50:00,30.18,32,48,54.0,6.15,2.0
2019-04-28 10:50:00,30.18,34,52,50.0,6.15,2.0
2019-04-28 11:50:00,30.18,34,54,47.0,6.15,3.0
2019-04-28 12:50:00,30.18,34,55,44.0,6.15,5.0
2019-04-28 13:50:00,30.18,34,54,47.0,6.15,9.0
2019-04-28 14:50:00,30.18,34,54,47.0,6.15,10.0
2019-04-28 15:50:00,30.18,34,54,47.0,6.15,9.0
2019-04-28 16:50:00,30.18,34,54,47.0,6.15,7.0
2019-04-28 17:50:00,30.18,34,52,50.0,6.15,6.0
2019-04-28 18:50:00,30.18,36,48,62.0,6.15,7.0
2019-04-28 19:50:00,30.18,36,45,71.0,6.15,7.0
2019-04-28 20:50:00,30.21,34,45,66.0,6.15,5.0
2019-04-28 21:50:00,30.21,34,41,76.0,6.15,8.0
2019-04-28 22:50:00,30.24,34,39,81.0,6.21,2.0
2019-04-28 23:50:00,30.24,34,37,87.0,6.21,5.0
2019-04-29 00:50:00,30.27,30,34,87.0,6.21,3.0
2019-04-29 01:50:00,30.27,32,32,100.0,6.21,2.0
2019-04-29 02:50:00,30.27,30,30,100.0,6.21,0.0
2019-04-29 03:50:00,30.27,30,30,100.0,6.21,0.0
2019-04-29 04:50:00,30.30,32,34,93.0,6.21,0.0
2019-04-29 05:50:00,30.27,32,34,93.0,6.21,0.0
2019-04-29 06:50:00,30.30,34,36,93.0,6.21,1.0
2019-04-29 07:50:00,30.30,34,37,87.0,6.21,3.0
2019-04-29 08:50:00,30.30,34,39,81.0,6.21,3.0
2019-04-29 09:50:00,30.30,34,41,76.0,6.21,0.0
2019-04-29 10:50:00,30.30,34,41,76.0,6.21,0.0
2019-04-29 11:50:00,30.30,32,41,70.0,6.21,0.0
2019-04-29 12:50:00,30.27,34,41,76.0,6.21,1.0
2019-04-29 13:50:00,30.27,32,39,75.0,6.21,8.0
2019-04-29 14:50:00,30.30,34,37,87.0,6.21,8.0
